INDEX,NAME,DATASET,UNCOMPRESSED,MAX_PNG_COMPRESSED,COMPRESSION,RLE,DELTA,RAW
1417,ortho_4m.png,dark,99336192,13.723,14.823,4,8,0,ColumnWise
1418,ortho_4m.png,dark,99336192,13.723,15.017,4,8,8,RowWise
1419,ortho_4m.png,dark,99336192,13.723,14.823,4,8,8,ColumnWise
1420,ortho_4m.png,dark,99336192,13.723,18.997,5,0,8,RowWise
1421,ortho_4m.png,dark,99336192,13.723,18.897,5,0,8,ColumnWise
1422,ortho_4m.png,dark,99336192,13.723,14.877,5,1,8,RowWise
1423,ortho_4m.png,dark,99336192,13.723,14.688,5,1,8,ColumnWise
1424,ortho_4m.png,dark,99336192,13.723,14.767,5,2,8,RowWise
1425,ortho_4m.png,dark,99336192,13.723,14.585,5,2,8,ColumnWise
1426,ortho_4m.png,dark,99336192,13.723,14.758,5,3,8,RowWise
1427,ortho_4m.png,dark,99336192,13.723,14.578,5,3,8,ColumnWise
1428,ortho_4m.png,dark,99336192,13.723,12.403,5,4,8,RowWise
1429,ortho_4m.png,dark,99336192,13.723,12.259,5,4,8,ColumnWise
1430,ortho_4m.png,dark,99336192,13.723,14.755,5,5,8,RowWise
1431,ortho_4m.png,dark,99336192,13.723,14.574,5,5,8,ColumnWise
1432,ortho_4m.png,dark,99336192,13.723,14.756,5,6,8,RowWise
1433,ortho_4m.png,dark,99336192,13.723,14.573,5,6,8,ColumnWise
1434,ortho_4m.png,dark,99336192,13.723,14.756,5,7,8,RowWise
1435,ortho_4m.png,dark,99336192,13.723,14.572,5,7,8,ColumnWise
1436,ortho_4m.png,dark,99336192,13.723,14.756,5,8,0,RowWise
1437,ortho_4m.png,dark,99336192,13.723,14.572,5,8,0,ColumnWise
1438,ortho_4m.png,dark,99336192,13.723,14.756,5,8,8,RowWise
1439,ortho_4m.png,dark,99336192,13.723,14.572,5,8,8,ColumnWise
1440,ortho_4m.png,dark,99336192,13.723,18.814,6,0,8,RowWise
1441,ortho_4m.png,dark,99336192,13.723,18.713,6,0,8,ColumnWise
1442,ortho_4m.png,dark,99336192,13.723,14.723,6,1,8,RowWise
1443,ortho_4m.png,dark,99336192,13.723,14.529,6,1,8,ColumnWise
1444,ortho_4m.png,dark,99336192,13.723,14.615,6,2,8,RowWise
1445,ortho_4m.png,dark,99336192,13.723,14.426,6,2,8,ColumnWise
1446,ortho_4m.png,dark,99336192,13.723,14.607,6,3,8,RowWise
1447,ortho_4m.png,dark,99336192,13.723,14.419,6,3,8,ColumnWise
1448,ortho_4m.png,dark,99336192,13.723,14.604,6,4,8,RowWise
1449,ortho_4m.png,dark,99336192,13.723,14.416,6,4,8,ColumnWise
1450,ortho_4m.png,dark,99336192,13.723,12.217,6,5,8,RowWise
1451,ortho_4m.png,dark,99336192,13.723,12.071,6,5,8,ColumnWise
1452,ortho_4m.png,dark,99336192,13.723,14.605,6,6,8,RowWise
1453,ortho_4m.png,dark,99336192,13.723,14.414,6,6,8,ColumnWise
1454,ortho_4m.png,dark,99336192,13.723,14.605,6,7,8,RowWise
1455,ortho_4m.png,dark,99336192,13.723,14.413,6,7,8,ColumnWise
1456,ortho_4m.png,dark,99336192,13.723,14.605,6,8,0,RowWise
1457,ortho_4m.png,dark,99336192,13.723,14.413,6,8,0,ColumnWise
1458,ortho_4m.png,dark,99336192,13.723,14.605,6,8,8,RowWise
1459,ortho_4m.png,dark,99336192,13.723,14.413,6,8,8,ColumnWise
1460,ortho_4m.png,dark,99336192,13.723,18.666,7,0,8,RowWise
1461,ortho_4m.png,dark,99336192,13.723,18.558,7,0,8,ColumnWise
1462,ortho_4m.png,dark,99336192,13.723,14.645,7,1,8,RowWise
1463,ortho_4m.png,dark,99336192,13.723,14.449,7,1,8,ColumnWise
1464,ortho_4m.png,dark,99336192,13.723,14.539,7,2,8,RowWise
1465,ortho_4m.png,dark,99336192,13.723,14.345,7,2,8,ColumnWise
1466,ortho_4m.png,dark,99336192,13.723,14.530,7,3,8,RowWise
1467,ortho_4m.png,dark,99336192,13.723,14.338,7,3,8,ColumnWise
1468,ortho_4m.png,dark,99336192,13.723,14.528,7,4,8,RowWise
1469,ortho_4m.png,dark,99336192,13.723,14.335,7,4,8,ColumnWise
1470,ortho_4m.png,dark,99336192,13.723,14.527,7,5,8,RowWise
1471,ortho_4m.png,dark,99336192,13.723,14.334,7,5,8,ColumnWise
1472,ortho_4m.png,dark,99336192,13.723,12.128,7,6,8,RowWise
1473,ortho_4m.png,dark,99336192,13.723,11.977,7,6,8,ColumnWise
1474,ortho_4m.png,dark,99336192,13.723,14.528,7,7,8,RowWise
1475,ortho_4m.png,dark,99336192,13.723,14.332,7,7,8,ColumnWise
1476,ortho_4m.png,dark,99336192,13.723,14.528,7,8,0,RowWise
1477,ortho_4m.png,dark,99336192,13.723,14.332,7,8,0,ColumnWise
1478,ortho_4m.png,dark,99336192,13.723,14.528,7,8,8,RowWise
1479,ortho_4m.png,dark,99336192,13.723,14.332,7,8,8,ColumnWise
1480,ortho_4m.png,dark,99336192,13.723,14.945,8,0,8,RowWise
1481,ortho_4m.png,dark,99336192,13.723,14.869,8,0,8,ColumnWise
1482,ortho_4m.png,dark,99336192,13.723,13.613,8,1,8,RowWise
1483,ortho_4m.png,dark,99336192,13.723,13.411,8,1,8,ColumnWise
1484,ortho_4m.png,dark,99336192,13.723,14.102,8,2,8,RowWise
1485,ortho_4m.png,dark,99336192,13.723,13.930,8,2,8,ColumnWise
1486,ortho_4m.png,dark,99336192,13.723,14.339,8,3,8,RowWise
1487,ortho_4m.png,dark,99336192,13.723,14.150,8,3,8,ColumnWise
1488,ortho_4m.png,dark,99336192,13.723,14.433,8,4,8,RowWise
1489,ortho_4m.png,dark,99336192,13.723,14.240,8,4,8,ColumnWise
1490,ortho_4m.png,dark,99336192,13.723,14.465,8,5,8,RowWise
1491,ortho_4m.png,dark,99336192,13.723,14.270,8,5,8,ColumnWise
1492,ortho_4m.png,dark,99336192,13.723,14.480,8,6,8,RowWise
1493,ortho_4m.png,dark,99336192,13.723,14.283,8,6,8,ColumnWise
1494,ortho_4m.png,dark,99336192,13.723,12.079,8,7,8,RowWise
1495,ortho_4m.png,dark,99336192,13.723,11.928,8,7,8,ColumnWise
1496,ortho_4m.png,dark,99336192,13.723,12.079,8,8,0,RowWise
1497,ortho_4m.png,dark,99336192,13.723,11.928,8,8,0,ColumnWise
1498,ortho_4m.png,dark,99336192,13.723,14.496,8,8,8,RowWise
1499,ortho_4m.png,dark,99336192,13.723,14.298,8,8,8,ColumnWise
1500,ortho_4m.png,dark,99336192,13.723,18.684,9,0,8,RowWise
1501,ortho_4m.png,dark,99336192,13.723,18.572,9,0,8,ColumnWise
1502,ortho_4m.png,dark,99336192,13.723,14.602,9,1,8,RowWise
1503,ortho_4m.png,dark,99336192,13.723,14.398,9,1,8,ColumnWise
1504,ortho_4m.png,dark,99336192,13.723,14.497,9,2,8,RowWise
1505,ortho_4m.png,dark,99336192,13.723,14.295,9,2,8,ColumnWise
1506,ortho_4m.png,dark,99336192,13.723,14.488,9,3,8,RowWise
1507,ortho_4m.png,dark,99336192,13.723,14.288,9,3,8,ColumnWise
1508,ortho_4m.png,dark,99336192,13.723,14.485,9,4,8,RowWise
1509,ortho_4m.png,dark,99336192,13.723,14.285,9,4,8,ColumnWise
1510,ortho_4m.png,dark,99336192,13.723,14.485,9,5,8,RowWise
1511,ortho_4m.png,dark,99336192,13.723,14.284,9,5,8,ColumnWise
1512,ortho_4m.png,dark,99336192,13.723,14.486,9,6,8,RowWise
1513,ortho_4m.png,dark,99336192,13.723,14.283,9,6,8,ColumnWise
1514,ortho_4m.png,dark,99336192,13.723,14.486,9,7,8,RowWise
1515,ortho_4m.png,dark,99336192,13.723,14.282,9,7,8,ColumnWise
1516,ortho_4m.png,dark,99336192,13.723,14.486,9,8,0,RowWise
1517,ortho_4m.png,dark,99336192,13.723,14.282,9,8,0,ColumnWise
1518,ortho_4m.png,dark,99336192,13.723,12.069,9,8,8,RowWise
1519,ortho_4m.png,dark,99336192,13.723,11.913,9,8,8,ColumnWise
1520,ortho_4m.png,dark,99336192,13.723,18.681,10,0,8,RowWise
1521,ortho_4m.png,dark,99336192,13.723,18.570,10,0,8,ColumnWise
1522,ortho_4m.png,dark,99336192,13.723,14.194,10,1,8,RowWise
1523,ortho_4m.png,dark,99336192,13.723,14.061,10,1,8,ColumnWise
1524,ortho_4m.png,dark,99336192,13.723,14.381,10,2,8,RowWise
1525,ortho_4m.png,dark,99336192,13.723,14.201,10,2,8,ColumnWise
1526,ortho_4m.png,dark,99336192,13.723,14.418,10,3,8,RowWise
1527,ortho_4m.png,dark,99336192,13.723,14.225,10,3,8,ColumnWise
1528,ortho_4m.png,dark,99336192,13.723,14.440,10,4,8,RowWise
1529,ortho_4m.png,dark,99336192,13.723,14.243,10,4,8,ColumnWise
1530,ortho_4m.png,dark,99336192,13.723,14.456,10,5,8,RowWise
1531,ortho_4m.png,dark,99336192,13.723,14.259,10,5,8,ColumnWise
1532,ortho_4m.png,dark,99336192,13.723,14.471,10,6,8,RowWise
1533,ortho_4m.png,dark,99336192,13.723,14.272,10,6,8,ColumnWise
1534,ortho_4m.png,dark,99336192,13.723,14.483,10,7,8,RowWise
1535,ortho_4m.png,dark,99336192,13.723,14.280,10,7,8,ColumnWise
1536,ortho_4m.png,dark,99336192,13.723,14.483,10,8,0,RowWise
1537,ortho_4m.png,dark,99336192,13.723,14.280,10,8,0,ColumnWise
1538,ortho_4m.png,dark,99336192,13.723,14.483,10,8,8,RowWise
1539,ortho_4m.png,dark,99336192,13.723,14.280,10,8,8,ColumnWise
1540,ortho_4m.png,dark,99336192,13.723,18.680,11,0,8,RowWise
1541,ortho_4m.png,dark,99336192,13.723,18.570,11,0,8,ColumnWise
1542,ortho_4m.png,dark,99336192,13.723,14.599,11,1,8,RowWise
1543,ortho_4m.png,dark,99336192,13.723,14.397,11,1,8,ColumnWise
1544,ortho_4m.png,dark,99336192,13.723,14.493,11,2,8,RowWise
1545,ortho_4m.png,dark,99336192,13.723,14.293,11,2,8,ColumnWise
1546,ortho_4m.png,dark,99336192,13.723,14.484,11,3,8,RowWise
1547,ortho_4m.png,dark,99336192,13.723,14.286,11,3,8,ColumnWise
1548,ortho_4m.png,dark,99336192,13.723,14.481,11,4,8,RowWise
1549,ortho_4m.png,dark,99336192,13.723,14.283,11,4,8,ColumnWise
1550,ortho_4m.png,dark,99336192,13.723,14.481,11,5,8,RowWise
1551,ortho_4m.png,dark,99336192,13.723,14.282,11,5,8,ColumnWise
1552,ortho_4m.png,dark,99336192,13.723,14.482,11,6,8,RowWise
1553,ortho_4m.png,dark,99336192,13.723,14.281,11,6,8,ColumnWise
1554,ortho_4m.png,dark,99336192,13.723,14.482,11,7,8,RowWise
1555,ortho_4m.png,dark,99336192,13.723,14.280,11,7,8,ColumnWise
1556,ortho_4m.png,dark,99336192,13.723,14.482,11,8,0,RowWise
1557,ortho_4m.png,dark,99336192,13.723,14.280,11,8,0,ColumnWise
1558,ortho_4m.png,dark,99336192,13.723,14.482,11,8,8,RowWise
1559,ortho_4m.png,dark,99336192,13.723,14.280,11,8,8,ColumnWise
1560,ortho_4m.png,dark,99336192,13.723,18.680,12,0,8,RowWise
1561,ortho_4m.png,dark,99336192,13.723,18.570,12,0,8,ColumnWise
1562,ortho_4m.png,dark,99336192,13.723,14.599,12,1,8,RowWise
1563,ortho_4m.png,dark,99336192,13.723,14.397,12,1,8,ColumnWise
1564,ortho_4m.png,dark,99336192,13.723,14.493,12,2,8,RowWise
1565,ortho_4m.png,dark,99336192,13.723,14.293,12,2,8,ColumnWise
1566,ortho_4m.png,dark,99336192,13.723,14.484,12,3,8,RowWise
1567,ortho_4m.png,dark,99336192,13.723,14.286,12,3,8,ColumnWise
1568,ortho_4m.png,dark,99336192,13.723,14.481,12,4,8,RowWise
1569,ortho_4m.png,dark,99336192,13.723,14.283,12,4,8,ColumnWise
1570,ortho_4m.png,dark,99336192,13.723,14.481,12,5,8,RowWise
1571,ortho_4m.png,dark,99336192,13.723,14.282,12,5,8,ColumnWise
1572,ortho_4m.png,dark,99336192,13.723,14.482,12,6,8,RowWise
1573,ortho_4m.png,dark,99336192,13.723,14.281,12,6,8,ColumnWise
1574,ortho_4m.png,dark,99336192,13.723,14.482,12,7,8,RowWise
1575,ortho_4m.png,dark,99336192,13.723,14.280,12,7,8,ColumnWise
1576,ortho_4m.png,dark,99336192,13.723,14.482,12,8,0,RowWise
1577,ortho_4m.png,dark,99336192,13.723,14.280,12,8,0,ColumnWise
1578,ortho_4m.png,dark,99336192,13.723,14.482,12,8,8,RowWise
1579,ortho_4m.png,dark,99336192,13.723,14.280,12,8,8,ColumnWise
1580,ortho_4m.png,dark,99336192,13.723,18.680,13,0,8,RowWise
1581,ortho_4m.png,dark,99336192,13.723,18.570,13,0,8,ColumnWise
1582,ortho_4m.png,dark,99336192,13.723,14.599,13,1,8,RowWise
1583,ortho_4m.png,dark,99336192,13.723,14.397,13,1,8,ColumnWise
1584,ortho_4m.png,dark,99336192,13.723,14.493,13,2,8,RowWise
1585,ortho_4m.png,dark,99336192,13.723,14.293,13,2,8,ColumnWise
1586,ortho_4m.png,dark,99336192,13.723,14.484,13,3,8,RowWise
1587,ortho_4m.png,dark,99336192,13.723,14.286,13,3,8,ColumnWise
1588,ortho_4m.png,dark,99336192,13.723,14.481,13,4,8,RowWise
1589,ortho_4m.png,dark,99336192,13.723,14.283,13,4,8,ColumnWise
1590,ortho_4m.png,dark,99336192,13.723,14.481,13,5,8,RowWise
1591,ortho_4m.png,dark,99336192,13.723,14.282,13,5,8,ColumnWise
1592,ortho_4m.png,dark,99336192,13.723,14.482,13,6,8,RowWise
1593,ortho_4m.png,dark,99336192,13.723,14.281,13,6,8,ColumnWise
1594,ortho_4m.png,dark,99336192,13.723,14.482,13,7,8,RowWise
1595,ortho_4m.png,dark,99336192,13.723,14.280,13,7,8,ColumnWise
1596,ortho_4m.png,dark,99336192,13.723,14.482,13,8,0,RowWise
1597,ortho_4m.png,dark,99336192,13.723,14.280,13,8,0,ColumnWise
1598,ortho_4m.png,dark,99336192,13.723,14.482,13,8,8,RowWise
1599,ortho_4m.png,dark,99336192,13.723,14.280,13,8,8,ColumnWise
1600,ortho_4m.png,dark,99336192,13.723,18.680,14,0,8,RowWise
1601,ortho_4m.png,dark,99336192,13.723,18.570,14,0,8,ColumnWise
1602,ortho_4m.png,dark,99336192,13.723,14.599,14,1,8,RowWise
1603,ortho_4m.png,dark,99336192,13.723,14.397,14,1,8,ColumnWise
1604,ortho_4m.png,dark,99336192,13.723,14.493,14,2,8,RowWise
1605,ortho_4m.png,dark,99336192,13.723,14.293,14,2,8,ColumnWise
1606,ortho_4m.png,dark,99336192,13.723,14.484,14,3,8,RowWise
1607,ortho_4m.png,dark,99336192,13.723,14.286,14,3,8,ColumnWise
1608,ortho_4m.png,dark,99336192,13.723,14.481,14,4,8,RowWise
1609,ortho_4m.png,dark,99336192,13.723,14.283,14,4,8,ColumnWise
1610,ortho_4m.png,dark,99336192,13.723,14.481,14,5,8,RowWise
1611,ortho_4m.png,dark,99336192,13.723,14.282,14,5,8,ColumnWise
1612,ortho_4m.png,dark,99336192,13.723,14.482,14,6,8,RowWise
1613,ortho_4m.png,dark,99336192,13.723,14.281,14,6,8,ColumnWise
1614,ortho_4m.png,dark,99336192,13.723,14.482,14,7,8,RowWise
1615,ortho_4m.png,dark,99336192,13.723,14.280,14,7,8,ColumnWise
1616,ortho_4m.png,dark,99336192,13.723,14.482,14,8,0,RowWise
1617,ortho_4m.png,dark,99336192,13.723,14.280,14,8,0,ColumnWise
1618,ortho_4m.png,dark,99336192,13.723,14.482,14,8,8,RowWise
1619,ortho_4m.png,dark,99336192,13.723,14.280,14,8,8,ColumnWise
1620,ortho_4m.png,dark,99336192,13.723,18.680,15,0,8,RowWise
1621,ortho_4m.png,dark,99336192,13.723,18.570,15,0,8,ColumnWise
1622,ortho_4m.png,dark,99336192,13.723,14.599,15,1,8,RowWise
1623,ortho_4m.png,dark,99336192,13.723,14.397,15,1,8,ColumnWise
1624,ortho_4m.png,dark,99336192,13.723,14.493,15,2,8,RowWise
1625,ortho_4m.png,dark,99336192,13.723,14.293,15,2,8,ColumnWise
1626,ortho_4m.png,dark,99336192,13.723,14.484,15,3,8,RowWise
1627,ortho_4m.png,dark,99336192,13.723,14.286,15,3,8,ColumnWise
1628,ortho_4m.png,dark,99336192,13.723,14.481,15,4,8,RowWise
1629,ortho_4m.png,dark,99336192,13.723,14.283,15,4,8,ColumnWise
1630,ortho_4m.png,dark,99336192,13.723,14.481,15,5,8,RowWise
1631,ortho_4m.png,dark,99336192,13.723,14.282,15,5,8,ColumnWise
1632,ortho_4m.png,dark,99336192,13.723,14.482,15,6,8,RowWise
1633,ortho_4m.png,dark,99336192,13.723,14.281,15,6,8,ColumnWise
1634,ortho_4m.png,dark,99336192,13.723,14.482,15,7,8,RowWise
1635,ortho_4m.png,dark,99336192,13.723,14.280,15,7,8,ColumnWise
1636,ortho_4m.png,dark,99336192,13.723,14.482,15,8,0,RowWise
1637,ortho_4m.png,dark,99336192,13.723,14.280,15,8,0,ColumnWise
1638,ortho_4m.png,dark,99336192,13.723,14.482,15,8,8,RowWise
1639,ortho_4m.png,dark,99336192,13.723,14.280,15,8,8,ColumnWise
1640,ortho_4m.png,dark,99336192,13.723,18.680,16,0,8,RowWise
1641,ortho_4m.png,dark,99336192,13.723,18.570,16,0,8,ColumnWise
1642,ortho_4m.png,dark,99336192,13.723,14.599,16,1,8,RowWise
1643,ortho_4m.png,dark,99336192,13.723,14.397,16,1,8,ColumnWise
1644,ortho_4m.png,dark,99336192,13.723,14.493,16,2,8,RowWise
1645,ortho_4m.png,dark,99336192,13.723,14.293,16,2,8,ColumnWise
1646,ortho_4m.png,dark,99336192,13.723,14.484,16,3,8,RowWise
1647,ortho_4m.png,dark,99336192,13.723,14.286,16,3,8,ColumnWise
1648,ortho_4m.png,dark,99336192,13.723,14.481,16,4,8,RowWise
1649,ortho_4m.png,dark,99336192,13.723,14.283,16,4,8,ColumnWise
1650,ortho_4m.png,dark,99336192,13.723,14.481,16,5,8,RowWise
1651,ortho_4m.png,dark,99336192,13.723,14.282,16,5,8,ColumnWise
1652,ortho_4m.png,dark,99336192,13.723,14.482,16,6,8,RowWise
1653,ortho_4m.png,dark,99336192,13.723,14.281,16,6,8,ColumnWise
1654,ortho_4m.png,dark,99336192,13.723,14.482,16,7,8,RowWise
1655,ortho_4m.png,dark,99336192,13.723,14.280,16,7,8,ColumnWise
1656,ortho_4m.png,dark,99336192,13.723,14.482,16,8,0,RowWise
1657,ortho_4m.png,dark,99336192,13.723,14.280,16,8,0,ColumnWise
1658,ortho_4m.png,dark,99336192,13.723,14.482,16,8,8,RowWise
1659,ortho_4m.png,dark,99336192,13.723,14.280,16,8,8,ColumnWise
1660,ortho_4m.png,dark,99336192,13.723,18.680,17,0,8,RowWise
1661,ortho_4m.png,dark,99336192,13.723,18.570,17,0,8,ColumnWise
1662,ortho_4m.png,dark,99336192,13.723,14.599,17,1,8,RowWise
1663,ortho_4m.png,dark,99336192,13.723,14.397,17,1,8,ColumnWise
1664,ortho_4m.png,dark,99336192,13.723,14.493,17,2,8,RowWise
1665,ortho_4m.png,dark,99336192,13.723,14.293,17,2,8,ColumnWise
1666,ortho_4m.png,dark,99336192,13.723,14.484,17,3,8,RowWise
1667,ortho_4m.png,dark,99336192,13.723,14.286,17,3,8,ColumnWise
1668,ortho_4m.png,dark,99336192,13.723,14.481,17,4,8,RowWise
1669,ortho_4m.png,dark,99336192,13.723,14.283,17,4,8,ColumnWise
1670,ortho_4m.png,dark,99336192,13.723,14.481,17,5,8,RowWise
1671,ortho_4m.png,dark,99336192,13.723,14.282,17,5,8,ColumnWise
1672,ortho_4m.png,dark,99336192,13.723,14.482,17,6,8,RowWise
1673,ortho_4m.png,dark,99336192,13.723,14.281,17,6,8,ColumnWise
1674,ortho_4m.png,dark,99336192,13.723,14.482,17,7,8,RowWise
1675,ortho_4m.png,dark,99336192,13.723,14.280,17,7,8,ColumnWise
1676,ortho_4m.png,dark,99336192,13.723,14.482,17,8,0,RowWise
1677,ortho_4m.png,dark,99336192,13.723,14.280,17,8,0,ColumnWise
1678,ortho_4m.png,dark,99336192,13.723,14.482,17,8,8,RowWise
1679,ortho_4m.png,dark,99336192,13.723,14.280,17,8,8,ColumnWise
1680,ortho_4m.png,dark,99336192,13.723,18.680,18,0,8,RowWise
1681,ortho_4m.png,dark,99336192,13.723,18.570,18,0,8,ColumnWise
1682,ortho_4m.png,dark,99336192,13.723,14.599,18,1,8,RowWise
1683,ortho_4m.png,dark,99336192,13.723,14.397,18,1,8,ColumnWise
1684,ortho_4m.png,dark,99336192,13.723,14.493,18,2,8,RowWise
1685,ortho_4m.png,dark,99336192,13.723,14.293,18,2,8,ColumnWise
1686,ortho_4m.png,dark,99336192,13.723,14.484,18,3,8,RowWise
1687,ortho_4m.png,dark,99336192,13.723,14.286,18,3,8,ColumnWise
1688,ortho_4m.png,dark,99336192,13.723,14.481,18,4,8,RowWise
1689,ortho_4m.png,dark,99336192,13.723,14.283,18,4,8,ColumnWise
1690,ortho_4m.png,dark,99336192,13.723,14.481,18,5,8,RowWise
1691,ortho_4m.png,dark,99336192,13.723,14.282,18,5,8,ColumnWise
1692,ortho_4m.png,dark,99336192,13.723,14.482,18,6,8,RowWise
1693,ortho_4m.png,dark,99336192,13.723,14.281,18,6,8,ColumnWise
1694,ortho_4m.png,dark,99336192,13.723,14.482,18,7,8,RowWise
1695,ortho_4m.png,dark,99336192,13.723,14.280,18,7,8,ColumnWise
1696,ortho_4m.png,dark,99336192,13.723,14.482,18,8,0,RowWise
1697,ortho_4m.png,dark,99336192,13.723,14.280,18,8,0,ColumnWise
1698,ortho_4m.png,dark,99336192,13.723,14.482,18,8,8,RowWise
1699,ortho_4m.png,dark,99336192,13.723,14.280,18,8,8,ColumnWise
1700,ortho_4m.png,dark,99336192,13.723,18.680,19,0,8,RowWise
1701,ortho_4m.png,dark,99336192,13.723,18.570,19,0,8,ColumnWise
1702,ortho_4m.png,dark,99336192,13.723,14.599,19,1,8,RowWise
1703,ortho_4m.png,dark,99336192,13.723,14.397,19,1,8,ColumnWise
1704,ortho_4m.png,dark,99336192,13.723,14.493,19,2,8,RowWise
1705,ortho_4m.png,dark,99336192,13.723,14.293,19,2,8,ColumnWise
1706,ortho_4m.png,dark,99336192,13.723,14.484,19,3,8,RowWise
1707,ortho_4m.png,dark,99336192,13.723,14.286,19,3,8,ColumnWise
1708,ortho_4m.png,dark,99336192,13.723,14.481,19,4,8,RowWise
1709,ortho_4m.png,dark,99336192,13.723,14.283,19,4,8,ColumnWise
1710,ortho_4m.png,dark,99336192,13.723,14.481,19,5,8,RowWise
1711,ortho_4m.png,dark,99336192,13.723,14.282,19,5,8,ColumnWise
1712,ortho_4m.png,dark,99336192,13.723,14.482,19,6,8,RowWise
1713,ortho_4m.png,dark,99336192,13.723,14.281,19,6,8,ColumnWise
1714,ortho_4m.png,dark,99336192,13.723,14.482,19,7,8,RowWise
1715,ortho_4m.png,dark,99336192,13.723,14.280,19,7,8,ColumnWise
1716,ortho_4m.png,dark,99336192,13.723,14.482,19,8,0,RowWise
1717,ortho_4m.png,dark,99336192,13.723,14.280,19,8,0,ColumnWise
1718,ortho_4m.png,dark,99336192,13.723,14.482,19,8,8,RowWise
1719,ortho_4m.png,dark,99336192,13.723,14.280,19,8,8,ColumnWise
1720,ortho_4m.png,dark,99336192,13.723,18.680,20,0,8,RowWise
1721,ortho_4m.png,dark,99336192,13.723,18.570,20,0,8,ColumnWise
1722,ortho_4m.png,dark,99336192,13.723,14.599,20,1,8,RowWise
1723,ortho_4m.png,dark,99336192,13.723,14.397,20,1,8,ColumnWise
1724,ortho_4m.png,dark,99336192,13.723,14.493,20,2,8,RowWise
1725,ortho_4m.png,dark,99336192,13.723,14.293,20,2,8,ColumnWise
1726,ortho_4m.png,dark,99336192,13.723,14.484,20,3,8,RowWise
1727,ortho_4m.png,dark,99336192,13.723,14.286,20,3,8,ColumnWise
1728,ortho_4m.png,dark,99336192,13.723,14.481,20,4,8,RowWise
1729,ortho_4m.png,dark,99336192,13.723,14.283,20,4,8,ColumnWise
1730,ortho_4m.png,dark,99336192,13.723,14.481,20,5,8,RowWise
1731,ortho_4m.png,dark,99336192,13.723,14.282,20,5,8,ColumnWise
1732,ortho_4m.png,dark,99336192,13.723,14.482,20,6,8,RowWise
1733,ortho_4m.png,dark,99336192,13.723,14.281,20,6,8,ColumnWise
1734,ortho_4m.png,dark,99336192,13.723,14.482,20,7,8,RowWise
1735,ortho_4m.png,dark,99336192,13.723,14.280,20,7,8,ColumnWise
1736,ortho_4m.png,dark,99336192,13.723,14.482,20,8,0,RowWise
1737,ortho_4m.png,dark,99336192,13.723,14.280,20,8,0,ColumnWise
1738,ortho_4m.png,dark,99336192,13.723,14.482,20,8,8,RowWise
1739,ortho_4m.png,dark,99336192,13.723,14.280,20,8,8,ColumnWise
1740,ortho_4m.png,dark,99336192,13.723,18.680,21,0,8,RowWise
1741,ortho_4m.png,dark,99336192,13.723,18.570,21,0,8,ColumnWise
1742,ortho_4m.png,dark,99336192,13.723,14.599,21,1,8,RowWise
1743,ortho_4m.png,dark,99336192,13.723,14.397,21,1,8,ColumnWise
1744,ortho_4m.png,dark,99336192,13.723,14.493,21,2,8,RowWise
1745,ortho_4m.png,dark,99336192,13.723,14.293,21,2,8,ColumnWise
1746,ortho_4m.png,dark,99336192,13.723,14.484,21,3,8,RowWise
1747,ortho_4m.png,dark,99336192,13.723,14.286,21,3,8,ColumnWise
1748,ortho_4m.png,dark,99336192,13.723,14.481,21,4,8,RowWise
1749,ortho_4m.png,dark,99336192,13.723,14.283,21,4,8,ColumnWise
1750,ortho_4m.png,dark,99336192,13.723,14.481,21,5,8,RowWise
1751,ortho_4m.png,dark,99336192,13.723,14.282,21,5,8,ColumnWise
1752,ortho_4m.png,dark,99336192,13.723,14.482,21,6,8,RowWise
1753,ortho_4m.png,dark,99336192,13.723,14.281,21,6,8,ColumnWise
1754,ortho_4m.png,dark,99336192,13.723,14.482,21,7,8,RowWise
1755,ortho_4m.png,dark,99336192,13.723,14.280,21,7,8,ColumnWise
1756,ortho_4m.png,dark,99336192,13.723,14.482,21,8,0,RowWise
1757,ortho_4m.png,dark,99336192,13.723,14.280,21,8,0,ColumnWise
1758,ortho_4m.png,dark,99336192,13.723,14.482,21,8,8,RowWise
1759,ortho_4m.png,dark,99336192,13.723,14.280,21,8,8,ColumnWise
1760,ortho_4m.png,dark,99336192,13.723,18.680,22,0,8,RowWise
1761,ortho_4m.png,dark,99336192,13.723,18.570,22,0,8,ColumnWise
1762,ortho_4m.png,dark,99336192,13.723,14.599,22,1,8,RowWise
1763,ortho_4m.png,dark,99336192,13.723,14.397,22,1,8,ColumnWise
1764,ortho_4m.png,dark,99336192,13.723,14.493,22,2,8,RowWise
1765,ortho_4m.png,dark,99336192,13.723,14.293,22,2,8,ColumnWise
1766,ortho_4m.png,dark,99336192,13.723,14.484,22,3,8,RowWise
1767,ortho_4m.png,dark,99336192,13.723,14.286,22,3,8,ColumnWise
1768,ortho_4m.png,dark,99336192,13.723,14.481,22,4,8,RowWise
1769,ortho_4m.png,dark,99336192,13.723,14.283,22,4,8,ColumnWise
1770,ortho_4m.png,dark,99336192,13.723,14.481,22,5,8,RowWise
1771,ortho_4m.png,dark,99336192,13.723,14.282,22,5,8,ColumnWise
1772,ortho_4m.png,dark,99336192,13.723,14.482,22,6,8,RowWise
1773,ortho_4m.png,dark,99336192,13.723,14.281,22,6,8,ColumnWise
